model,reference,code,name,address,datatype,scale,default,min,max,unit,access,monitor,write_protect,scope,group,subcategory,functional_area,safety_class,write_policy,display_order,logic_address_hex,canopen_index,cip_path,link,source_category,display,menu,notes
XD4000,ALL,NCV,Drive nominal rating,3011,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Drive Identification,Drive Identification,Drive Identification,Read Only,Read only,1011,16#0BC3,16#2000/C,16#70/01/0C = 112/01/12,NCV,Identification parameters,,,Factory: [Unknown rating] NO; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,CDT1,Date time warning 1,16220,uint32,1.0,0,2162688.0,4288616251.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5220,16#3F5C,16#2084/15,16#B2/01/15 = 178/01/21,,Configuration and settings,,,Factory: 2162688; Range: 2162688  ... 4288616251; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,IP0,ETI state word,7220,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5220,16#1C34,16#202A/15,16#85/01/15 = 133/01/21,,History parameters,,,Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,IP1,ETI state word,7221,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5221,16#1C35,16#202A/16,16#85/01/16 = 133/01/22,,History parameters,[ETI state word] (IP1),[None] (DP1),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,TH3A,Thermal warning level for AI3,13221,int16,1.0,0,-32768.0,32767.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5221,16#33A5,16#2066/16,16#A3/01/16 = 163/01/22,,Configuration and settings,[AI3 Th Warn Level] (TH3A),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Settings] (SET) [Thermal monitoring] (TPP),Factory: Refer to programming manual; Range: -32768 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,CDT2,Date time warning 2,16222,uint32,1.0,0,2162688.0,4288616251.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5222,16#3F5E,16#2084/17,16#B2/01/17 = 178/01/23,,Configuration and settings,,,Factory: 2162688; Range: 2162688  ... 4288616251; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,IP2,ETI state word,7222,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5222,16#1C36,16#202A/17,16#85/01/17 = 133/01/23,,History parameters,[ETI state word] (IP2),[None] (DP2),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,TH4A,Thermal warning level for AI4,13222,int16,1.0,0,-32768.0,32767.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5222,16#33A6,16#2066/17,16#A3/01/17 = 163/01/23,,Configuration and settings,[AI4 Th Warn Level] (TH4A),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Settings] (SET) [Thermal monitoring] (TPP),Factory: Refer to programming manual; Range: -32768 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,IP3,ETI state word,7223,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5223,16#1C37,16#202A/18,16#85/01/18 = 133/01/24,,History parameters,[ETI state word] (IP3),[None] (DP3),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,TH5A,Thermal warning level for AI5,13223,int16,1.0,0,-32768.0,32767.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5223,16#33A7,16#2066/18,16#A3/01/18 = 163/01/24,,Configuration and settings,[AI5 Th Warn Level] (TH5A),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Settings] (SET) [Thermal monitoring] (TPP),Factory: Refer to programming manual; Range: -32768 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,CDT3,Date time warning 3,16224,uint32,1.0,0,2162688.0,4288616251.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5224,16#3F60,16#2084/19,16#B2/01/19 = 178/01/25,,Configuration and settings,,,Factory: 2162688; Range: 2162688  ... 4288616251; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,IP4,ETI state word,7224,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5224,16#1C38,16#202A/19,16#85/01/19 = 133/01/25,,History parameters,[ETI state word] (IP4),[None] (DP4),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,IP5,ETI state word,7225,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5225,16#1C39,16#202A/1A,16#85/01/1A = 133/01/26,,History parameters,[ETI state word] (IP5),[None] (DP5),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,CDT4,Date time warning 4,16226,uint32,1.0,0,2162688.0,4288616251.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5226,16#3F62,16#2084/1B,16#B2/01/1B = 178/01/27,,Configuration and settings,,,Factory: 2162688; Range: 2162688  ... 4288616251; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,IP6,ETI state word,7226,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5226,16#1C3A,16#202A/1B,16#85/01/1B = 133/01/27,,History parameters,[ETI state word] (IP6),[None] (DP6),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,IP7,ETI state word,7227,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5227,16#1C3B,16#202A/1C,16#85/01/1C = 133/01/28,,History parameters,[ETI state word] (IP7),[None] (DP7),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,CDT5,Date time warning 5,16228,uint32,1.0,0,2162688.0,4288616251.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Warnings,Warnings,Controlled Write,Write protected by default,5228,16#3F64,16#2084/1D,16#B2/01/1D = 178/01/29,,Configuration and settings,,,Factory: 2162688; Range: 2162688  ... 4288616251; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,IP8,ETI state word,7228,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5228,16#1C3C,16#202A/1D,16#85/01/1D = 133/01/29,,History parameters,[ETI state word] (IP8),[None] (DP8),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,TOB,Response to torque control error,9228,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5228,16#240C,16#203E/1D,16#8F/01/1D = 143/01/29,TOB,Configuration and settings,[Torque Ctrl ErrorResp] (TOB),[Torque control] (TOR) [M/S Torque Control] (MSQ),Factory: [warning] ALRM; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,IP9,ETI state word,7229,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5229,16#1C3D,16#202A/1E,16#85/01/1E = 133/01/30,,History parameters,[ETI state word] (IP9),[None] (DP9),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,TH1F,Thermal error level for AI1,13229,int16,1.0,0,-32768.0,32767.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5229,16#33AD,16#2066/1E,16#A3/01/1E = 163/01/30,,Configuration and settings,[AI1 Th Error Level] (TH1F),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Settings] (SET) [Thermal monitoring] (TPP),Factory: Refer to programming manual; Range: -32768 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,CMP0,Cmd word,7230,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5230,16#1C3E,16#202A/1F,16#85/01/1F = 133/01/31,,History parameters,,,Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,CMP1,Cmd word,7231,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5231,16#1C3F,16#202A/20,16#85/01/20 = 133/01/32,,History parameters,[Cmd word] (CMP1),[None] (DP1),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,TH3F,Thermal error level for AI3,13231,int16,1.0,0,-32768.0,32767.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5231,16#33AF,16#2066/20,16#A3/01/20 = 163/01/32,,Configuration and settings,[AI3 Th Error Level] (TH3F),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Settings] (SET) [Thermal monitoring] (TPP),Factory: Refer to programming manual; Range: -32768 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,CMP2,Cmd word,7232,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5232,16#1C40,16#202A/21,16#85/01/21 = 133/01/33,,History parameters,[Cmd word] (CMP2),[None] (DP2),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,TH4F,Thermal error level for AI4,13232,int16,1.0,0,-32768.0,32767.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5232,16#33B0,16#2066/21,16#A3/01/21 = 163/01/33,,Configuration and settings,[AI4 Th Error Level] (TH4F),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Settings] (SET) [Thermal monitoring] (TPP),Factory: Refer to programming manual; Range: -32768 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,CMP3,Cmd word,7233,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5233,16#1C41,16#202A/22,16#85/01/22 = 133/01/34,,History parameters,[Cmd word] (CMP3),[None] (DP3),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,TH5F,Thermal error level for AI5,13233,int16,1.0,0,-32768.0,32767.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5233,16#33B1,16#2066/22,16#A3/01/22 = 163/01/34,,Configuration and settings,[AI5 Th Error Level] (TH5F),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Settings] (SET) [Thermal monitoring] (TPP),Factory: Refer to programming manual; Range: -32768 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,CMP4,Cmd word,7234,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5234,16#1C42,16#202A/23,16#85/01/23 = 133/01/35,,History parameters,[Cmd word] (CMP4),[None] (DP4),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,CMP5,Cmd word,7235,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5235,16#1C43,16#202A/24,16#85/01/24 = 133/01/36,,History parameters,[Cmd word] (CMP5),[None] (DP5),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,CMP6,Cmd word,7236,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5236,16#1C44,16#202A/25,16#85/01/25 = 133/01/37,,History parameters,[Cmd word] (CMP6),[None] (DP6),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,CMP7,Cmd word,7237,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5237,16#1C45,16#202A/26,16#85/01/26 = 133/01/38,,History parameters,[Cmd word] (CMP7),[None] (DP7),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,CMP8,Cmd word,7238,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5238,16#1C46,16#202A/27,16#85/01/27 = 133/01/39,,History parameters,[Cmd word] (CMP8),[None] (DP8),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,CMP9,Cmd word,7239,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5239,16#1C47,16#202A/28,16#85/01/28 = 133/01/40,,History parameters,[Cmd word] (CMP9),[None] (DP9),Factory: ; Range: ; Source access: R; Source type: WORD (BitString16)
XD4000,ALL,TH1B,Response to thermal error for AI1,13239,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5239,16#33B7,16#2066/28,16#A3/01/28 = 163/01/40,ECFG,Configuration and settings,[AI1 Th Error Resp] (TH1B),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP),Factory: [Ramp stop] RMP; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,LCP0,Motor current,7240,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5240,16#1C48,16#202A/29,16#85/01/29 = 133/01/41,,History parameters,,,Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,LCP1,Motor current,7241,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5241,16#1C49,16#202A/2A,16#85/01/2A = 133/01/42,,History parameters,[Motor current] (LCP1),[None] (DP1),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,TH3B,Response to thermal error for AI3,13241,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5241,16#33B9,16#2066/2A,16#A3/01/2A = 163/01/42,ECFG,Configuration and settings,[AI3 Th Error Resp] (TH3B),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP),Factory: [Ramp stop] RMP; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,LCP2,Motor current,7242,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5242,16#1C4A,16#202A/2B,16#85/01/2B = 133/01/43,,History parameters,[Motor current] (LCP2),[None] (DP2),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,TH4B,Response to thermal error for AI4,13242,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5242,16#33BA,16#2066/2B,16#A3/01/2B = 163/01/43,ECFG,Configuration and settings,[AI4 Th Error Resp] (TH4B),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP),Factory: [Ramp stop] RMP; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,LCP3,Motor current,7243,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5243,16#1C4B,16#202A/2C,16#85/01/2C = 133/01/44,,History parameters,[Motor current] (LCP3),[None] (DP3),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,TH5B,Response to thermal error for AI5,13243,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Faults and Diagnostics,Faults and Diagnostics,Faults and Diagnostics,Controlled Write,Write protected by default,5243,16#33BB,16#2066/2C,16#A3/01/2C = 163/01/44,ECFG,Configuration and settings,[AI5 Th Error Resp] (TH5B),[Thermal monitoring] (TPP) [Thermal monitoring] (TPP) [Thermal monitoring] (TPP),Factory: [Ramp stop] RMP; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,LCP4,Motor current,7244,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5244,16#1C4C,16#202A/2D,16#85/01/2D = 133/01/45,,History parameters,[Motor current] (LCP4),[None] (DP4),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,LCP5,Motor current,7245,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5245,16#1C4D,16#202A/2E,16#85/01/2E = 133/01/46,,History parameters,[Motor current] (LCP5),[None] (DP5),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,LCP6,Motor current,7246,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5246,16#1C4E,16#202A/2F,16#85/01/2F = 133/01/47,,History parameters,[Motor current] (LCP6),[None] (DP6),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,LCP7,Motor current,7247,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5247,16#1C4F,16#202A/30,16#85/01/30 = 133/01/48,,History parameters,[Motor current] (LCP7),[None] (DP7),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,LCP8,Motor current,7248,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5248,16#1C50,16#202A/31,16#85/01/31 = 133/01/49,,History parameters,[Motor current] (LCP8),[None] (DP8),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,LCP9,Motor current,7249,int16,1.0,0,-32767.0,32767.0,,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5249,16#1C51,16#202A/32,16#85/01/32 = 133/01/50,,History parameters,[Motor current] (LCP9),[None] (DP9),Factory: ; Range: -32767 ... 32767; Source access: R; Source type: INT (Signed16)
XD4000,ALL,RFP0,Output frequency,7250,int16,0.1,0,-3276.7,3276.7,Hz,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5250,16#1C52,16#202A/33,16#85/01/33 = 133/01/51,,History parameters,,,Factory: ; Range: -3276.7 Hz ... 3276.7 Hz; Source access: R; Source type: INT (Signed16)
XD4000,ALL,RFP1,Output frequency,7251,int16,0.1,0,-3276.7,3276.7,Hz,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5251,16#1C53,16#202A/34,16#85/01/34 = 133/01/52,,History parameters,[Output frequency] (RFP1),[None] (DP1),Factory: ; Range: -3276.7 Hz ... 3276.7 Hz; Source access: R; Source type: INT (Signed16)
XD4000,ALL,RFP2,Output frequency,7252,int16,0.1,0,-3276.7,3276.7,Hz,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5252,16#1C54,16#202A/35,16#85/01/35 = 133/01/53,,History parameters,[Output frequency] (RFP2),[None] (DP2),Factory: ; Range: -3276.7 Hz ... 3276.7 Hz; Source access: R; Source type: INT (Signed16)
XD4000,ALL,RFP3,Output frequency,7253,int16,0.1,0,-3276.7,3276.7,Hz,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5253,16#1C55,16#202A/36,16#85/01/36 = 133/01/54,,History parameters,[Output frequency] (RFP3),[None] (DP3),Factory: ; Range: -3276.7 Hz ... 3276.7 Hz; Source access: R; Source type: INT (Signed16)
XD4000,ALL,RFP4,Output frequency,7254,int16,0.1,0,-3276.7,3276.7,Hz,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5254,16#1C56,16#202A/37,16#85/01/37 = 133/01/55,,History parameters,[Output frequency] (RFP4),[None] (DP4),Factory: ; Range: -3276.7 Hz ... 3276.7 Hz; Source access: R; Source type: INT (Signed16)
XD4000,ALL,RFP5,Output frequency,7255,int16,0.1,0,-3276.7,3276.7,Hz,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5255,16#1C57,16#202A/38,16#85/01/38 = 133/01/56,,History parameters,[Output frequency] (RFP5),[None] (DP5),Factory: ; Range: -3276.7 Hz ... 3276.7 Hz; Source access: R; Source type: INT (Signed16)
XD4000,ALL,RFP6,Output frequency,7256,int16,0.1,0,-3276.7,3276.7,Hz,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5256,16#1C58,16#202A/39,16#85/01/39 = 133/01/57,,History parameters,[Output frequency] (RFP6),[None] (DP6),Factory: ; Range: -3276.7 Hz ... 3276.7 Hz; Source access: R; Source type: INT (Signed16)
XD4000,ALL,RFP7,Output frequency,7257,int16,0.1,0,-3276.7,3276.7,Hz,RO,TRUE,TRUE,FALSE,Faults and Diagnostics,Fault History,Fault History,Read Only,Read only,5257,16#1C59,16#202A/3A,16#85/01/3A = 133/01/58,,History parameters,[Output frequency] (RFP7),[None] (DP7),Factory: ; Range: -3276.7 Hz ... 3276.7 Hz; Source access: R; Source type: INT (Signed16)
